date,time,store_id,product_id,product_name,category,quantity,price,payment_method,customer_segment,time_of_day,month,total_sales
2025-01-08 08:12:46.381540,17:45,Store B,P6404,USB Drive,Computers,1,652.46,Cash,Regular,17,1,652.46
2025-02-07 08:12:46.381540,08:24,Store C,P5406,Power Bank,Computers,3,399.73,Credit Card,VIP,8,2,1199.19
2025-05-30 08:12:46.381540,20:49,Store B,P5855,Router,Audio,3,684.33,Debit Card,Premium,20,5,2052.9900000000002
2025-03-09 08:12:46.381540,08:15,Store D,P5100,Smartphone,Storage,1,501.14,Mobile Payment,New,8,3,501.14
2025-05-10 08:12:46.381540,12:36,Store A,P7947,Laptop,Electronics,3,57.66,Credit Card,New,12,5,172.98
2025-03-11 08:12:46.381540,12:07,Store C,P1033,Headphones,Audio,2,789.1,Debit Card,Premium,12,3,1578.2
2025-03-04 08:12:46.381540,17:06,Store D,P3487,Speaker,Computers,3,560.04,Credit Card,Premium,17,3,1680.12
2025-04-05 08:12:46.381540,17:52,Store C,P4482,Smartphone,Audio,4,727.55,Cash,Premium,17,4,2910.2
2024-12-17 08:12:46.381540,19:08,Store A,P2684,Laptop,Audio,2,134.81,Debit Card,Premium,19,12,269.62
2025-02-05 08:12:46.381540,17:43,Store C,P5668,Laptop,Electronics,3,724.06,Debit Card,Premium,17,2,2172.18
2025-06-07 08:12:46.381540,16:59,Store B,P2795,Smartphone,Electronics,4,419.53,Mobile Payment,Regular,16,6,1678.12
2024-12-20 08:12:46.381540,10:12,Store B,P6867,External HDD,Electronics,1,801.27,Credit Card,VIP,10,12,801.27
2025-04-08 08:12:46.381540,16:43,Store C,P7755,External HDD,Storage,2,603.17,Cash,Regular,16,4,1206.34
2025-01-17 08:12:46.381540,14:06,Store A,P9409,Keyboard,Audio,3,361.35,Mobile Payment,New,14,1,1084.0500000000002
2025-01-19 08:12:46.381540,12:46,Store A,P8373,External HDD,Audio,3,209.9,Debit Card,Regular,12,1,629.7
2025-03-18 08:12:46.381540,11:08,Store B,P1118,External HDD,Storage,1,817.76,Mobile Payment,Regular,11,3,817.76
2025-03-21 08:12:46.381540,15:29,Store A,P2822,Smartwatch,Computers,1,564.59,Mobile Payment,VIP,15,3,564.59
2025-02-26 08:12:46.381540,09:45,Store C,P4768,Keyboard,Accessories,2,987.59,Cash,New,9,2,1975.18
2025-01-24 08:12:46.381540,08:51,Store D,P9647,Monitor,Computers,2,379.75,Debit Card,New,8,1,759.5
2025-05-19 08:12:46.381540,18:54,Store C,P2623,External HDD,Storage,2,688.86,Cash,Premium,18,5,1377.72
2025-05-27 08:12:46.381540,18:54,Store B,P1990,Speaker,Audio,3,626.59,Debit Card,VIP,18,5,1879.77
2025-04-13 08:12:46.381540,18:08,Store B,P8097,Camera,Audio,3,641.21,Credit Card,Regular,18,4,1923.63
2024-12-19 08:12:46.381540,10:03,Store B,P9187,Laptop,Electronics,2,739.61,Credit Card,Regular,10,12,1479.22
2025-04-18 08:12:46.381540,17:37,Store A,P6635,Mouse,Electronics,3,147.72,Cash,Regular,17,4,443.15999999999997
2025-02-04 08:12:46.381540,12:06,Store C,P1191,Smartwatch,Audio,1,554.15,Mobile Payment,New,12,2,554.15
2024-12-28 08:12:46.381540,15:03,Store D,P2717,Router,Audio,4,514.04,Debit Card,New,15,12,2056.16
2025-02-08 08:12:46.381540,10:30,Store C,P1033,Laptop,Electronics,3,349.1,Debit Card,Regular,10,2,1047.3000000000002
2025-04-28 08:12:46.381540,12:18,Store D,P5844,Printer,Electronics,2,441.79,Cash,New,12,4,883.58
2025-02-11 08:12:46.381540,11:31,Store C,P6875,Mouse,Computers,3,523.62,Mobile Payment,Premium,11,2,1570.8600000000001
2025-05-10 08:12:46.381540,10:04,Store B,P2405,USB Drive,Audio,1,327.71,Mobile Payment,Regular,10,5,327.71
2025-04-07 08:12:46.381540,17:08,Store D,P4947,Speaker,Audio,2,300.23,Debit Card,Regular,17,4,600.46
2025-02-01 08:12:46.381540,18:22,Store C,P2878,Monitor,Storage,4,740.89,Credit Card,Premium,18,2,2963.56
2025-05-16 08:12:46.381540,15:13,Store A,P9886,Monitor,Computers,2,76.25,Debit Card,New,15,5,152.5
2025-03-11 08:12:46.381540,12:51,Store A,P3181,Printer,Accessories,2,319.83,Credit Card,Regular,12,3,639.66
2025-05-07 08:12:46.381540,20:17,Store C,P1304,Smartphone,Accessories,2,657.17,Cash,Premium,20,5,1314.34
2025-02-20 08:12:46.381540,17:57,Store B,P2364,Smartwatch,Accessories,3,216.69,Mobile Payment,VIP,17,2,650.0699999999999
2025-03-01 08:12:46.381540,11:06,Store D,P3732,Tablet,Electronics,4,576.55,Debit Card,Premium,11,3,2306.2
2025-06-13 08:12:46.381540,13:37,Store C,P4406,Smartwatch,Accessories,1,309.14,Cash,Regular,13,6,309.14
2025-03-29 08:12:46.381540,09:35,Store A,P3450,Mouse,Storage,3,844.87,Mobile Payment,Premium,9,3,2534.61
2025-05-31 08:12:46.381540,19:40,Store D,P2672,Keyboard,Electronics,4,356.49,Credit Card,New,19,5,1425.96
2025-01-23 08:12:46.381540,14:06,Store A,P9730,Power Bank,Electronics,4,237.22,Cash,Regular,14,1,948.88
2025-02-04 08:12:46.381540,19:50,Store A,P6614,Tablet,Accessories,3,534.8,Cash,Regular,19,2,1604.3999999999999
2025-03-24 08:12:46.381540,12:13,Store C,P9508,Power Bank,Electronics,2,144.3,Debit Card,New,12,3,288.6
2025-03-08 08:12:46.381540,19:37,Store A,P7346,Power Bank,Computers,4,799.51,Cash,New,19,3,3198.04
2025-01-15 08:12:46.381540,16:33,Store D,P9001,Router,Computers,1,683.23,Cash,New,16,1,683.23
2025-03-05 08:12:46.381540,19:48,Store B,P4308,Monitor,Accessories,3,772.8,Debit Card,VIP,19,3,2318.3999999999996
2025-03-17 08:12:46.381540,17:47,Store C,P9884,Monitor,Storage,4,404.89,Cash,Regular,17,3,1619.56
2025-06-13 08:12:46.381540,19:53,Store D,P7595,Smartphone,Electronics,1,836.65,Credit Card,Regular,19,6,836.65
2025-02-06 08:12:46.381540,13:01,Store C,P5876,USB Drive,Audio,1,498.61,Debit Card,Regular,13,2,498.61
2025-05-31 08:12:46.381540,17:31,Store A,P1259,Camera,Accessories,1,103.75,Credit Card,Premium,17,5,103.75
2025-03-05 08:12:46.381540,11:28,Store A,P3098,Smartwatch,Electronics,1,231.79,Debit Card,Regular,11,3,231.79
2025-01-15 08:12:46.381540,20:11,Store D,P1756,Smartphone,Accessories,3,713.94,Mobile Payment,Regular,20,1,2141.82
2025-04-01 08:12:46.381540,20:29,Store D,P4656,Router,Accessories,1,897.46,Cash,New,20,4,897.46
2025-02-05 08:12:46.381540,16:07,Store B,P4900,Mouse,Storage,3,104.23,Mobile Payment,New,16,2,312.69
2025-03-07 08:12:46.381540,14:51,Store D,P8860,Tablet,Audio,1,865.57,Credit Card,New,14,3,865.57
2025-04-28 08:12:46.381540,16:02,Store D,P3944,Printer,Electronics,1,801.08,Mobile Payment,Regular,16,4,801.08
2025-01-14 08:12:46.381540,10:56,Store C,P6258,External HDD,Accessories,3,363.0,Credit Card,New,10,1,1089.0
2025-04-27 08:12:46.381540,11:30,Store A,P3114,Laptop,Accessories,2,692.38,Mobile Payment,VIP,11,4,1384.76
2025-05-03 08:12:46.381540,14:23,Store D,P6616,Power Bank,Electronics,4,195.08,Credit Card,New,14,5,780.32
2025-05-10 08:12:46.381540,08:31,Store B,P9430,Keyboard,Accessories,4,815.26,Cash,VIP,8,5,3261.04
2025-02-28 08:12:46.381540,19:33,Store D,P9789,Mouse,Accessories,3,660.77,Mobile Payment,Premium,19,2,1982.31
2025-01-02 08:12:46.381540,12:46,Store A,P4105,Router,Accessories,1,444.44,Credit Card,VIP,12,1,444.44
2025-03-10 08:12:46.381540,14:12,Store D,P5200,Laptop,Computers,3,865.87,Credit Card,VIP,14,3,2597.61
2025-02-23 08:12:46.381540,09:38,Store C,P7716,Power Bank,Computers,1,147.84,Mobile Payment,Premium,9,2,147.84
2025-01-19 08:12:46.381540,11:11,Store A,P5993,Router,Audio,3,847.33,Mobile Payment,VIP,11,1,2541.9900000000002
2024-12-22 08:12:46.381540,14:48,Store D,P8712,Smartwatch,Storage,4,33.65,Mobile Payment,Regular,14,12,134.6
2025-02-07 08:12:46.381540,18:33,Store C,P7553,Printer,Electronics,3,755.67,Cash,Regular,18,2,2267.0099999999998
2025-04-21 08:12:46.381540,08:53,Store A,P6633,Monitor,Storage,4,577.63,Cash,New,8,4,2310.52
2025-01-28 08:12:46.381540,18:50,Store D,P7272,Smartphone,Storage,4,699.76,Cash,New,18,1,2799.04
2025-04-10 08:12:46.381540,08:29,Store C,P9229,Tablet,Computers,4,418.22,Mobile Payment,New,8,4,1672.88
2025-04-06 08:12:46.381540,20:04,Store B,P7513,Smartphone,Audio,3,865.8,Credit Card,New,20,4,2597.3999999999996
2025-05-16 08:12:46.381540,08:31,Store C,P1310,Tablet,Storage,2,320.02,Credit Card,Regular,8,5,640.04
2025-03-06 08:12:46.381540,11:39,Store B,P3464,Power Bank,Storage,3,282.21,Credit Card,New,11,3,846.6299999999999
2025-03-21 08:12:46.381540,11:19,Store D,P3339,Camera,Accessories,3,308.73,Debit Card,VIP,11,3,926.19
2025-04-13 08:12:46.381540,18:26,Store C,P5224,Camera,Electronics,2,776.62,Mobile Payment,Premium,18,4,1553.24
2025-05-09 08:12:46.381540,16:42,Store B,P9592,Router,Audio,2,500.34,Credit Card,VIP,16,5,1000.68
2024-12-24 08:12:46.381540,11:04,Store A,P6598,External HDD,Electronics,4,541.71,Mobile Payment,Premium,11,12,2166.84
2025-04-27 08:12:46.381540,12:59,Store C,P5900,Smartphone,Computers,1,833.34,Mobile Payment,Regular,12,4,833.34
2025-03-30 08:12:46.381540,16:51,Store D,P4041,Speaker,Storage,1,835.03,Credit Card,Premium,16,3,835.03
2025-04-27 08:12:46.381540,17:36,Store A,P2403,Tablet,Storage,4,170.12,Mobile Payment,New,17,4,680.48
2025-01-10 08:12:46.381540,19:27,Store B,P4238,Tablet,Electronics,3,554.27,Debit Card,Regular,19,1,1662.81
2025-03-22 08:12:46.381540,09:16,Store C,P2418,USB Drive,Computers,1,134.76,Debit Card,New,9,3,134.76
2025-05-20 08:12:46.381540,10:12,Store C,P1928,Laptop,Accessories,3,869.84,Credit Card,VIP,10,5,2609.52
2025-03-19 08:12:46.381540,19:14,Store D,P1503,Power Bank,Accessories,2,838.64,Mobile Payment,VIP,19,3,1677.28
2025-05-25 08:12:46.381540,14:50,Store A,P3827,USB Drive,Storage,2,850.86,Debit Card,New,14,5,1701.72
2025-06-12 08:12:46.381540,12:22,Store C,P3721,Smartphone,Storage,4,707.81,Credit Card,Premium,12,6,2831.24
2025-02-15 08:12:46.381540,19:18,Store C,P2221,USB Drive,Audio,3,472.21,Cash,VIP,19,2,1416.6299999999999
2025-04-17 08:12:46.381540,18:38,Store A,P6258,Headphones,Electronics,4,410.67,Cash,Premium,18,4,1642.68
2025-02-05 08:12:46.381540,12:53,Store C,P3199,External HDD,Storage,1,401.27,Cash,VIP,12,2,401.27
2025-05-12 08:12:46.381540,20:33,Store A,P7416,Power Bank,Computers,1,75.55,Cash,New,20,5,75.55
2025-01-06 08:12:46.381540,12:15,Store A,P2260,Speaker,Electronics,1,949.38,Debit Card,New,12,1,949.38
2024-12-21 08:12:46.381540,11:55,Store A,P8951,Smartwatch,Audio,3,455.77,Credit Card,VIP,11,12,1367.31
2025-03-18 08:12:46.381540,15:02,Store D,P5946,Speaker,Accessories,4,930.81,Debit Card,VIP,15,3,3723.24
2025-06-04 08:12:46.381540,16:17,Store A,P9772,Monitor,Audio,4,880.46,Cash,Premium,16,6,3521.84
2025-02-15 08:12:46.381540,16:37,Store A,P2150,Power Bank,Electronics,1,830.32,Mobile Payment,Premium,16,2,830.32
2025-01-07 08:12:46.381540,10:13,Store B,P6411,Camera,Accessories,4,592.43,Cash,Premium,10,1,2369.72
2025-05-14 08:12:46.381540,16:00,Store B,P7914,Headphones,Computers,2,110.54,Mobile Payment,New,16,5,221.08
2025-02-24 08:12:46.381540,08:49,Store D,P5828,Camera,Accessories,2,330.67,Credit Card,VIP,8,2,661.34
2024-12-17 08:12:46.381540,15:46,Store A,P4192,Printer,Accessories,2,607.55,Debit Card,Regular,15,12,1215.1
2025-04-28 08:12:46.381540,15:18,Store B,P1290,Camera,Computers,2,23.32,Mobile Payment,Premium,15,4,46.64
2024-12-28 08:12:46.381540,16:39,Store B,P7175,Mouse,Storage,4,52.2,Cash,Regular,16,12,208.8
2025-03-16 08:12:46.381540,19:39,Store C,P4511,Camera,Storage,2,680.89,Debit Card,New,19,3,1361.78
2025-01-31 08:12:46.381540,08:20,Store A,P9886,Laptop,Accessories,2,889.32,Mobile Payment,Premium,8,1,1778.64
2025-01-19 08:12:46.381540,19:12,Store B,P2021,Headphones,Accessories,2,856.61,Credit Card,Premium,19,1,1713.22
2025-06-11 08:12:46.381540,13:11,Store D,P7457,Printer,Audio,2,176.46,Mobile Payment,Regular,13,6,352.92
2025-03-04 08:12:46.381540,12:46,Store C,P2236,Tablet,Storage,2,912.12,Mobile Payment,Regular,12,3,1824.24
2025-01-30 08:12:46.381540,12:20,Store C,P7713,Router,Computers,3,699.34,Credit Card,VIP,12,1,2098.02
2025-05-20 08:12:46.381540,13:05,Store A,P2892,Tablet,Accessories,3,719.16,Debit Card,Regular,13,5,2157.48
2025-02-27 08:12:46.381540,18:46,Store A,P3025,Printer,Accessories,2,311.0,Credit Card,New,18,2,622.0
2025-01-11 08:12:46.381540,14:59,Store C,P8666,Keyboard,Audio,2,718.84,Debit Card,Premium,14,1,1437.68
2025-02-01 08:12:46.381540,15:30,Store D,P6785,USB Drive,Audio,4,712.67,Debit Card,Regular,15,2,2850.68
2025-04-16 08:12:46.381540,14:01,Store A,P6440,Speaker,Audio,2,598.72,Debit Card,New,14,4,1197.44
2025-02-10 08:12:46.381540,12:17,Store A,P2799,External HDD,Electronics,1,363.72,Mobile Payment,Regular,12,2,363.72
2025-03-20 08:12:46.381540,16:13,Store C,P3979,External HDD,Computers,3,812.9,Cash,Regular,16,3,2438.7
2025-04-02 08:12:46.381540,14:47,Store C,P2979,Power Bank,Electronics,2,938.14,Cash,Regular,14,4,1876.28
2025-02-17 08:12:46.381540,12:57,Store A,P8211,Smartphone,Accessories,3,871.19,Mobile Payment,VIP,12,2,2613.57
2025-02-02 08:12:46.381540,19:50,Store B,P7933,Keyboard,Audio,2,250.55,Debit Card,Premium,19,2,501.1
2025-02-15 08:12:46.381540,16:04,Store A,P3194,Headphones,Audio,1,451.22,Credit Card,Premium,16,2,451.22
2025-03-07 08:12:46.381540,18:27,Store B,P3063,Camera,Audio,2,348.99,Credit Card,Premium,18,3,697.98
2025-01-11 08:12:46.381540,20:39,Store C,P1801,Tablet,Storage,3,710.4,Cash,VIP,20,1,2131.2
2025-01-21 08:12:46.381540,09:16,Store B,P9566,Laptop,Computers,3,833.18,Debit Card,Regular,9,1,2499.54
2024-12-17 08:12:46.381540,12:46,Store D,P7510,Keyboard,Electronics,3,223.64,Mobile Payment,Premium,12,12,670.92
2024-12-24 08:12:46.381540,11:15,Store C,P6285,Speaker,Computers,4,947.8,Mobile Payment,Premium,11,12,3791.2
2025-04-08 08:12:46.381540,19:04,Store A,P2400,Power Bank,Audio,3,680.56,Cash,Regular,19,4,2041.6799999999998
2025-03-25 08:12:46.381540,17:45,Store A,P9912,Camera,Accessories,2,226.26,Debit Card,Premium,17,3,452.52
2025-06-14 08:12:46.381540,19:38,Store C,P8222,Monitor,Storage,1,377.38,Credit Card,Regular,19,6,377.38
2025-02-01 08:12:46.381540,19:59,Store C,P6655,Power Bank,Computers,1,113.56,Credit Card,VIP,19,2,113.56
2025-04-22 08:12:46.381540,09:08,Store D,P4322,Power Bank,Accessories,2,601.1,Mobile Payment,Premium,9,4,1202.2
2025-02-10 08:12:46.381540,16:05,Store C,P4445,Smartphone,Audio,4,177.5,Cash,Premium,16,2,710.0
2024-12-30 08:12:46.381540,09:34,Store A,P3890,Printer,Audio,2,696.16,Mobile Payment,Regular,9,12,1392.32
2025-01-13 08:12:46.381540,10:00,Store D,P4400,Camera,Audio,3,739.87,Credit Card,New,10,1,2219.61
2025-03-04 08:12:46.381540,20:11,Store A,P6646,Smartphone,Audio,4,484.54,Mobile Payment,VIP,20,3,1938.16
2025-04-25 08:12:46.381540,15:03,Store B,P5333,Smartphone,Storage,2,102.88,Debit Card,Premium,15,4,205.76
2025-04-04 08:12:46.381540,20:44,Store C,P4487,Tablet,Storage,4,614.76,Credit Card,Regular,20,4,2459.04
2025-05-19 08:12:46.381540,13:15,Store B,P8284,Tablet,Computers,1,378.48,Credit Card,VIP,13,5,378.48
2024-12-30 08:12:46.381540,09:45,Store A,P8908,Headphones,Audio,2,950.15,Mobile Payment,Regular,9,12,1900.3
2025-02-10 08:12:46.381540,19:46,Store B,P7000,Monitor,Storage,2,518.07,Mobile Payment,New,19,2,1036.14
2025-04-10 08:12:46.381540,20:18,Store B,P8842,USB Drive,Accessories,1,81.54,Cash,Premium,20,4,81.54
2024-12-23 08:12:46.381540,10:58,Store A,P2149,Printer,Storage,4,639.69,Mobile Payment,New,10,12,2558.76
2024-12-19 08:12:46.381540,20:28,Store A,P5587,Smartphone,Storage,1,781.56,Debit Card,Premium,20,12,781.56
2025-04-06 08:12:46.381540,20:44,Store C,P8600,Headphones,Computers,4,168.9,Cash,New,20,4,675.6
2025-05-16 08:12:46.381540,18:39,Store B,P9556,Mouse,Storage,2,454.57,Cash,Premium,18,5,909.14
2025-04-02 08:12:46.381540,18:26,Store D,P7063,Keyboard,Accessories,4,745.76,Credit Card,Regular,18,4,2983.04
2025-01-03 08:12:46.381540,12:30,Store D,P3587,External HDD,Audio,4,30.29,Debit Card,VIP,12,1,121.16
2025-01-23 08:12:46.381540,20:59,Store A,P7788,Smartwatch,Electronics,3,38.68,Debit Card,Premium,20,1,116.03999999999999
2025-04-10 08:12:46.381540,11:11,Store A,P1771,Smartphone,Computers,3,680.14,Cash,Premium,11,4,2040.42
2024-12-31 08:12:46.381540,11:54,Store B,P8834,Headphones,Accessories,3,727.88,Cash,Regular,11,12,2183.64
2025-04-14 08:12:46.381540,09:58,Store A,P4674,Monitor,Computers,1,847.41,Credit Card,New,9,4,847.41
2025-01-13 08:12:46.381540,10:04,Store D,P7264,Tablet,Audio,1,405.6,Mobile Payment,Premium,10,1,405.6
2025-01-24 08:12:46.381540,15:56,Store C,P7044,USB Drive,Storage,3,395.88,Debit Card,New,15,1,1187.6399999999999
2025-01-02 08:12:46.381540,20:13,Store C,P3206,Smartphone,Storage,2,556.84,Debit Card,Regular,20,1,1113.68
2025-03-12 08:12:46.381540,12:53,Store B,P1680,Smartphone,Accessories,2,759.75,Credit Card,Premium,12,3,1519.5
2025-04-21 08:12:46.381540,14:48,Store C,P9698,Camera,Audio,2,644.58,Cash,VIP,14,4,1289.16
2025-01-29 08:12:46.381540,15:44,Store A,P2372,Monitor,Electronics,1,334.05,Debit Card,Premium,15,1,334.05
2025-01-10 08:12:46.381540,20:23,Store A,P9426,Printer,Electronics,4,353.08,Credit Card,Regular,20,1,1412.32
2025-05-10 08:12:46.381540,11:55,Store A,P2790,Tablet,Storage,1,765.37,Cash,New,11,5,765.37
2024-12-29 08:12:46.381540,16:42,Store A,P2020,Smartphone,Audio,3,539.3,Credit Card,Premium,16,12,1617.8999999999999
2025-01-10 08:12:46.381540,09:58,Store B,P7408,Keyboard,Audio,4,107.0,Debit Card,Regular,9,1,428.0
2025-02-22 08:12:46.381540,13:04,Store C,P2016,Tablet,Accessories,2,161.47,Cash,Regular,13,2,322.94
2025-05-03 08:12:46.381540,08:26,Store D,P9709,Keyboard,Electronics,1,852.68,Credit Card,Regular,8,5,852.68
2025-02-21 08:12:46.381540,14:50,Store C,P9446,Smartwatch,Accessories,1,998.82,Credit Card,New,14,2,998.82
2025-04-04 08:12:46.381540,08:21,Store A,P4920,USB Drive,Computers,3,342.33,Credit Card,New,8,4,1026.99
2025-05-11 08:12:46.381540,17:50,Store D,P6349,Router,Audio,2,392.83,Debit Card,VIP,17,5,785.66
2025-04-06 08:12:46.381540,18:00,Store B,P3303,Power Bank,Electronics,1,162.94,Debit Card,VIP,18,4,162.94
2025-04-06 08:12:46.381540,14:15,Store A,P1377,Router,Accessories,1,243.36,Mobile Payment,Premium,14,4,243.36
2025-01-19 08:12:46.381540,08:22,Store A,P5201,Speaker,Storage,4,430.38,Debit Card,Regular,8,1,1721.52
2025-04-06 08:12:46.381540,19:39,Store D,P1712,Speaker,Computers,1,291.55,Credit Card,VIP,19,4,291.55
2024-12-24 08:12:46.381540,16:08,Store B,P2303,USB Drive,Accessories,4,704.41,Debit Card,New,16,12,2817.64
2025-06-02 08:12:46.381540,16:25,Store D,P2779,Printer,Storage,1,542.47,Credit Card,Regular,16,6,542.47
2025-04-08 08:12:46.381540,12:52,Store B,P7419,Router,Electronics,2,824.07,Credit Card,Premium,12,4,1648.14
2025-03-09 08:12:46.381540,15:58,Store A,P6119,Smartwatch,Electronics,3,727.28,Credit Card,Regular,15,3,2181.84
2025-01-27 08:12:46.381540,14:43,Store C,P5356,Power Bank,Computers,2,136.82,Cash,VIP,14,1,273.64
2025-06-03 08:12:46.381540,13:42,Store A,P3995,Smartphone,Storage,3,132.16,Mobile Payment,VIP,13,6,396.48
2025-03-27 08:12:46.381540,20:35,Store C,P2401,Camera,Audio,1,896.69,Mobile Payment,Regular,20,3,896.69
2024-12-22 08:12:46.381540,16:19,Store C,P6445,Printer,Electronics,2,821.32,Credit Card,New,16,12,1642.64
2025-06-14 08:12:46.381540,19:35,Store B,P8693,USB Drive,Audio,4,473.24,Debit Card,Regular,19,6,1892.96
2025-01-11 08:12:46.381540,09:53,Store D,P7704,Power Bank,Audio,3,139.06,Mobile Payment,Regular,9,1,417.18
2025-02-18 08:12:46.381540,14:15,Store B,P2957,Speaker,Accessories,3,899.59,Credit Card,Regular,14,2,2698.77
2025-02-13 08:12:46.381540,11:51,Store A,P2838,External HDD,Accessories,1,238.39,Debit Card,Regular,11,2,238.39
2025-04-04 08:12:46.381540,17:26,Store D,P9718,Camera,Electronics,3,45.18,Cash,Regular,17,4,135.54
2025-04-16 08:12:46.381540,18:26,Store C,P7146,External HDD,Audio,3,925.0,Cash,New,18,4,2775.0
2025-01-18 08:12:46.381540,14:29,Store C,P8019,USB Drive,Accessories,3,810.85,Credit Card,Premium,14,1,2432.55
2025-06-15 08:12:46.381540,12:11,Store A,P8866,Headphones,Storage,1,696.55,Debit Card,Premium,12,6,696.55
2025-05-15 08:12:46.381540,15:05,Store D,P9372,Mouse,Storage,2,43.69,Cash,VIP,15,5,87.38
2025-01-06 08:12:46.381540,14:50,Store A,P7690,Monitor,Storage,1,533.15,Cash,New,14,1,533.15
2025-02-24 08:12:46.381540,09:53,Store A,P9901,Headphones,Storage,4,657.1,Cash,Regular,9,2,2628.4
2025-04-07 08:12:46.381540,09:26,Store B,P5762,USB Drive,Audio,3,761.75,Debit Card,New,9,4,2285.25
2024-12-20 08:12:46.381540,10:22,Store A,P4134,Smartwatch,Storage,3,476.36,Credit Card,Premium,10,12,1429.08
2025-03-20 08:12:46.381540,12:43,Store D,P1744,Keyboard,Audio,2,953.82,Credit Card,Regular,12,3,1907.64
2025-03-01 08:12:46.381540,17:15,Store A,P3657,Speaker,Electronics,3,252.33,Cash,New,17,3,756.99
2025-02-16 08:12:46.381540,14:37,Store D,P9651,Smartwatch,Electronics,2,79.04,Credit Card,VIP,14,2,158.08
2025-03-20 08:12:46.381540,16:45,Store C,P9703,Power Bank,Storage,3,339.44,Mobile Payment,Premium,16,3,1018.3199999999999
2025-03-21 08:12:46.381540,18:43,Store A,P2932,Printer,Storage,3,665.19,Cash,Regular,18,3,1995.5700000000002
2025-05-17 08:12:46.381540,14:17,Store D,P1053,Speaker,Storage,1,739.79,Debit Card,Regular,14,5,739.79
2025-02-09 08:12:46.381540,17:54,Store C,P8510,USB Drive,Electronics,1,741.11,Credit Card,Regular,17,2,741.11
2025-05-02 08:12:46.381540,12:29,Store D,P4362,Printer,Accessories,4,119.57,Debit Card,Regular,12,5,478.28
2025-04-26 08:12:46.381540,12:36,Store C,P6324,Smartwatch,Electronics,2,886.24,Credit Card,Regular,12,4,1772.48
2025-01-16 08:12:46.381540,16:57,Store B,P5873,Smartphone,Storage,4,288.03,Debit Card,Regular,16,1,1152.12
2025-01-25 08:12:46.381540,10:00,Store A,P4771,Smartwatch,Accessories,1,217.81,Debit Card,New,10,1,217.81
2025-01-21 08:12:46.381540,16:56,Store A,P7089,Printer,Accessories,2,618.31,Credit Card,VIP,16,1,1236.62
2025-05-17 08:12:46.381540,14:48,Store C,P5094,Printer,Computers,1,219.73,Cash,New,14,5,219.73
2024-12-22 08:12:46.381540,09:37,Store B,P6005,Tablet,Audio,2,512.96,Cash,New,9,12,1025.92
2025-02-20 08:12:46.381540,18:15,Store D,P2116,Laptop,Storage,3,412.96,Debit Card,Regular,18,2,1238.8799999999999
2025-03-01 08:12:46.381540,08:54,Store B,P9425,Camera,Audio,4,239.71,Mobile Payment,Regular,8,3,958.84
2024-12-20 08:12:46.381540,19:01,Store D,P3151,External HDD,Computers,4,299.14,Debit Card,New,19,12,1196.56
